STK_CODE	DATE	CLOSE	ADCLOSE
PVC	2010/03/05	25600.00	
PVC	2010/03/04	24700.00	
PVC	2010/03/03	24100.00	
PVC	2010/03/02	22600.00	
PVC	2010/03/01	22500.00	
PVC	2010/02/26	22500.00	
PVC	2010/02/25	22300.00	
PVC	2010/02/24	22400.00	
PVC	2010/02/23	22000.00	
PVC	2010/02/22	23000.00	
PVC	2010/02/12	22700.00	
PVC	2010/02/11	22600.00	
PVC	2010/02/10	22400.00	
PVC	2010/02/09	21600.00	
PVC	2010/02/08	22000.00	
PVC	2010/02/05	22600.00	
PVC	2010/02/04	23300.00	
PVC	2010/02/03	22900.00	
PVC	2010/02/02	22800.00	
PVC	2010/02/01	23100.00	
PVC	2010/01/29	22700.00	
PVC	2010/01/28	22300.00	
PVC	2010/01/27	22800.00	
PVC	2010/01/26	23900.00	
PVC	2010/01/25	22400.00	
PVC	2010/01/22	22500.00	
PVC	2010/01/21	22200.00	
PVC	2010/01/20	22900.00	
PVC	2010/01/19	23900.00	
PVC	2010/01/18	23400.00	
PVC	2010/01/15	24400.00	
PVC	2010/01/14	25100.00	
PVC	2010/01/13	24800.00	
PVC	2010/01/12	25300.00	
PVC	2010/01/11	26800.00	
PVC	2010/01/08	28000.00	
PVC	2010/01/07	28600.00	
PVC	2010/01/06	27400.00	
PVC	2010/01/05	28700.00	
PVC	2010/01/04	27700.00	
PVC	2009/12/31	25100.00	
PVC	2009/12/30	25500.00	
PVC	2009/12/29	24300.00	
PVC	2009/12/28	25800.00	
PVC	2009/12/25	26000.00	
PVC	2009/12/24	24800.00	
PVC	2009/12/23	23600.00	
PVC	2009/12/22	22800.00	
PVC	2009/12/21	23400.00	
PVC	2009/12/18	21900.00	
PVC	2009/12/17	21000.00	
PVC	2009/12/16	21700.00	
PVC	2009/12/15	23600.00	
PVC	2009/12/14	24000.00	
PVC	2009/12/11	22500.00	
PVC	2009/12/10	23800.00	
PVC	2009/12/09	24700.00	
PVC	2009/12/08	26400.00	
PVC	2009/12/07	27500.00	
PVC	2009/12/04	27100.00	
PVC	2009/12/03	27200.00	
PVC	2009/12/02	27600.00	
PVC	2009/12/01	29400.00	
PVC	2009/11/30	28900.00	
PVC	2009/11/27	27500.00	
PVC	2009/11/26	28000.00	
PVC	2009/11/25	29600.00	
PVC	2009/11/24	31600.00	
PVC	2009/11/23	31900.00	
PVC	2009/11/20	34400.00	
PVC	2009/11/19	32400.00	
PVC	2009/11/18	32000.00	
PVC	2009/11/17	32100.00	
PVC	2009/11/16	31600.00	
PVC	2009/11/13	32500.00	
PVC	2009/11/12	32700.00	
PVC	2009/11/11	32700.00	
PVC	2009/11/10	30600.00	
PVC	2009/11/09	30600.00	
PVC	2009/11/06	32000.00	
PVC	2009/11/05	32300.00	
PVC	2009/11/04	31300.00	
PVC	2009/11/03	31200.00	
PVC	2009/11/02	33100.00	
PVC	2009/10/30	35500.00	
PVC	2009/10/29	35000.00	
PVC	2009/10/28	37000.00	
PVC	2009/10/27	36100.00	
PVC	2009/10/26	36000.00	
PVC	2009/10/23	37300.00	
PVC	2009/10/22	39700.00	
PVC	2009/10/21	42200.00	
PVC	2009/10/20	42200.00	
PVC	2009/10/19	39500.00	
PVC	2009/10/16	37900.00	
PVC	2009/10/15	36200.00	
PVC	2009/10/14	35400.00	
PVC	2009/10/13	34900.00	
PVC	2009/10/12	36300.00	
PVC	2009/10/09	34100.00	
PVC	2009/10/08	32200.00	
PVC	2009/10/07	32000.00	
PVC	2009/10/06	31500.00	
PVC	2009/10/05	31400.00	
PVC	2009/10/02	32000.00	
PVC	2009/10/01	33500.00	
PVC	2009/09/30	34500.00	
PVC	2009/09/29	34500.00	
PVC	2009/09/28	34500.00	
PVC	2009/09/25	34500.00	
PVC	2009/09/24	35100.00	
PVC	2009/09/23	35400.00	
PVC	2009/09/22	34500.00	
PVC	2009/09/21	34800.00	
PVC	2009/09/18	34700.00	
PVC	2009/09/17	34800.00	
PVC	2009/09/16	34500.00	
PVC	2009/09/15	35000.00	
PVC	2009/09/14	35500.00	
PVC	2009/09/11	35500.00	
PVC	2009/09/10	34700.00	
PVC	2009/09/09	34500.00	
PVC	2009/09/08	34800.00	
PVC	2009/09/07	34600.00	
PVC	2009/09/04	35000.00	
PVC	2009/09/03	34300.00	
PVC	2009/09/01	35200.00	
PVC	2009/08/31	36000.00	
PVC	2009/08/28	35300.00	
PVC	2009/08/27	35000.00	
PVC	2009/08/26	35000.00	
PVC	2009/08/25	34800.00	
PVC	2009/08/24	35800.00	
PVC	2009/08/21	36300.00	
PVC	2009/08/20	34700.00	
PVC	2009/08/19	34000.00	
PVC	2009/08/18	33500.00	
PVC	2009/08/17	32800.00	
PVC	2009/08/14	33400.00	
PVC	2009/08/13	33900.00	
PVC	2009/08/12	32500.00	
PVC	2009/08/11	32100.00	
PVC	2009/08/10	31600.00	
PVC	2009/08/07	31000.00	
PVC	2009/08/06	31400.00	
PVC	2009/08/05	31400.00	
PVC	2009/08/04	31600.00	
PVC	2009/08/03	31000.00	
PVC	2009/07/31	31400.00	
PVC	2009/07/30	29800.00	
PVC	2009/07/29	31000.00	
PVC	2009/07/28	32100.00	
PVC	2009/07/27	33800.00	
PVC	2009/07/24	31600.00	
PVC	2009/07/23	30400.00	
PVC	2009/07/22	28500.00	
PVC	2009/07/21	28600.00	
PVC	2009/07/20	28000.00	
PVC	2009/07/17	30100.00	
PVC	2009/07/16	30400.00	
PVC	2009/07/15	28700.00	
PVC	2009/07/14	28000.00	
PVC	2009/07/13	28400.00	
PVC	2009/07/10	30200.00	
PVC	2009/07/09	31200.00	
PVC	2009/07/07	35100.00	
PVC	2009/07/06	36000.00	
PVC	2009/07/03	34600.00	
PVC	2009/07/02	33800.00	
PVC	2009/07/01	32100.00	
PVC	2009/06/30	34800.00	
PVC	2009/06/29	34400.00	
PVC	2009/06/26	36100.00	
PVC	2009/06/25	36900.00	
PVC	2009/06/24	35600.00	
PVC	2009/06/23	33300.00	
PVC	2009/06/22	35700.00	
PVC	2009/06/19	37700.00	
PVC	2009/06/18	37800.00	
PVC	2009/06/17	37000.00	
PVC	2009/06/16	37800.00	
PVC	2009/06/15	40400.00	
PVC	2009/06/12	43000.00	
PVC	2009/06/11	43800.00	
PVC	2009/06/10	43600.00	
PVC	2009/06/09	46300.00	
PVC	2009/06/08	49700.00	
PVC	2009/06/05	46500.00	
PVC	2009/06/04	43700.00	
PVC	2009/06/03	40900.00	
PVC	2009/06/02	38300.00	
PVC	2009/06/01	36300.00	
PVC	2009/05/29	34900.00	
PVC	2009/05/28	33400.00	
PVC	2009/05/27	35400.00	
PVC	2009/05/26	35500.00	
PVC	2009/05/25	34300.00	
PVC	2009/05/22	32400.00	
PVC	2009/05/21	33000.00	
PVC	2009/05/20	33800.00	
PVC	2009/05/19	33300.00	
PVC	2009/05/18	31100.00	
PVC	2009/05/15	31300.00	
PVC	2009/05/14	29800.00	
PVC	2009/05/13	30100.00	
PVC	2009/05/12	30900.00	
PVC	2009/05/11	30200.00	
PVC	2009/05/08	31300.00	
PVC	2009/05/07	31500.00	
PVC	2009/05/06	29100.00	
PVC	2009/05/05	30700.00	
PVC	2009/05/04	29400.00	
PVC	2009/04/29	27800.00	
PVC	2009/04/28	26800.00	
PVC	2009/04/27	25200.00	
PVC	2009/04/24	24800.00	
PVC	2009/04/23	25800.00	
PVC	2009/04/22	26400.00	
PVC	2009/04/21	24700.00	
PVC	2009/04/20	26500.00	
PVC	2009/04/17	28300.00	
PVC	2009/04/16	30300.00	
PVC	2009/04/15	32200.00	
PVC	2009/04/14	34800.00	
PVC	2009/04/13	33300.00	
PVC	2009/04/10	31500.00	
PVC	2009/04/09	28900.00	
PVC	2009/04/08	28700.00	
PVC	2009/04/07	28600.00	
PVC	2009/04/03	26800.00	
PVC	2009/04/02	25100.00	
PVC	2009/04/01	23500.00	
PVC	2009/03/31	23000.00	
PVC	2009/03/30	21700.00	
PVC	2009/03/27	21700.00	
PVC	2009/03/26	22400.00	
PVC	2009/03/25	22100.00	
PVC	2009/03/24	22000.00	
PVC	2009/03/23	20400.00	
PVC	2009/03/20	21200.00	
PVC	2009/03/19	21300.00	
PVC	2009/03/18	22100.00	
PVC	2009/03/17	20900.00	
PVC	2009/03/16	20000.00	
PVC	2009/03/13	19800.00	
PVC	2009/03/12	19500.00	
PVC	2009/03/11	20400.00	
PVC	2009/03/10	19600.00	
PVC	2009/03/09	19100.00	
PVC	2009/03/06	19000.00	
PVC	2009/03/05	19200.00	
PVC	2009/03/04	19000.00	
PVC	2009/03/03	18700.00	
PVC	2009/03/02	19000.00	
PVC	2009/02/27	19100.00	
PVC	2009/02/26	18900.00	
PVC	2009/02/25	19400.00	
PVC	2009/02/24	18300.00	
PVC	2009/02/23	19000.00	
PVC	2009/02/20	19500.00	
PVC	2009/02/19	19500.00	
PVC	2009/02/18	19700.00	
PVC	2009/02/17	20000.00	
PVC	2009/02/16	20300.00	
PVC	2009/02/13	20700.00	
PVC	2009/02/12	20500.00	
PVC	2009/02/11	20000.00	
PVC	2009/02/10	20700.00	
PVC	2009/02/09	20900.00	
PVC	2009/02/06	20300.00	
PVC	2009/02/05	19100.00	
PVC	2009/02/04	20400.00	
PVC	2009/02/03	20000.00	
PVC	2009/02/02	20800.00	
PVC	2009/01/23	21900.00	
PVC	2009/01/22	21800.00	
PVC	2009/01/21	21000.00	
PVC	2009/01/20	21700.00	
PVC	2009/01/19	22100.00	
PVC	2009/01/16	21600.00	
PVC	2009/01/15	21300.00	
PVC	2009/01/14	22000.00	
PVC	2009/01/13	22400.00	
PVC	2009/01/12	21400.00	
PVC	2009/01/09	20000.00	
PVC	2009/01/08	19800.00	
PVC	2009/01/07	20400.00	
PVC	2009/01/06	20000.00	
PVC	2009/01/05	19400.00	
PVC	2009/01/02	19600.00	
PVC	2008/12/31	19900.00	
PVD	2011/12/09	33700.00	
PVD	2011/12/08	34200.00	
PVD	2011/12/07	35800.00	
PVD	2011/12/06	36200.00	
PVD	2011/12/05	36300.00	
PVD	2011/12/02	36100.00	
PVD	2011/12/01	36200.00	
PVD	2011/11/30	36200.00	
PVD	2011/11/29	36200.00	
PVD	2011/11/28	36000.00	
PVD	2011/11/25	36800.00	
PVD	2011/11/24	37000.00	
PVD	2011/11/23	37100.00	
PVD	2011/11/22	36800.00	
PVD	2011/11/21	36500.00	
PVD	2011/11/18	36800.00	
PVD	2011/11/17	37000.00	
PVD	2011/11/16	36900.00	
PVD	2011/11/15	36800.00	
PVD	2011/11/14	36800.00	
PVD	2011/11/11	36700.00	
PVD	2011/11/10	36600.00	
PVD	2011/11/09	36600.00	
PVD	2011/11/08	37000.00	
PVD	2011/11/07	36900.00	
PVD	2011/11/04	37000.00	
PVD	2011/11/03	36900.00	
PVD	2011/11/02	37200.00	
PVD	2011/11/01	37800.00	
PVD	2011/10/31	38200.00	
PVD	2011/10/28	39300.00	
PVD	2011/10/27	39000.00	
PVD	2011/10/26	37900.00	
PVD	2011/10/25	37200.00	
PVD	2011/10/24	38200.00	
PVD	2011/10/21	37900.00	
PVD	2011/10/20	37500.00	
PVD	2011/10/19	37200.00	
PVD	2011/10/18	38000.00	
PVD	2011/10/17	38000.00	
PVD	2011/10/14	38400.00	
PVD	2011/10/13	38200.00	
PVD	2011/10/12	37500.00	
PVD	2011/10/11	37900.00	
PVD	2011/10/10	38000.00	
PVD	2011/10/07	38100.00	
PVD	2011/10/06	38400.00	
PVD	2011/10/05	38200.00	
PVD	2011/10/04	37400.00	
PVD	2011/10/03	37500.00	
PVD	2011/09/30	37500.00	
PVD	2011/09/29	37500.00	
PVD	2011/09/28	38000.00	
PVD	2011/09/27	38400.00	
PVD	2011/09/26	38100.00	
PVD	2011/09/23	39000.00	
PVD	2011/09/22	40100.00	
PVD	2011/09/21	40400.00	
PVD	2011/09/20	40200.00	
PVD	2011/09/19	40100.00	
PVD	2011/09/16	38200.00	
PVD	2011/09/15	39300.00	
PVD	2011/09/14	40500.00	
PVD	2011/09/13	42200.00	
PVD	2011/09/12	42300.00	
PVD	2011/09/09	43000.00	
PVD	2011/09/08	42400.00	
PVD	2011/09/07	40400.00	
PVD	2011/09/06	39200.00	
PVD	2011/09/05	39600.00	
PVD	2011/09/01	41500.00	
PVD	2011/08/31	40000.00	
PVD	2011/08/30	39000.00	
PVD	2011/08/29	38500.00	
PVD	2011/08/26	38000.00	
PVD	2011/08/25	38000.00	
PVD	2011/08/24	38000.00	
PVD	2011/08/23	38200.00	
PVD	2011/08/22	38800.00	
PVD	2011/08/19	37500.00	
PVD	2011/08/18	38400.00	
PVD	2011/08/17	37400.00	
PVD	2011/08/16	36800.00	
PVD	2011/08/15	37000.00	
PVD	2011/08/12	36700.00	
PVD	2011/08/11	36400.00	
PVD	2011/08/10	36500.00	
PVD	2011/08/09	37500.00	
PVD	2011/08/08	38800.00	
PVD	2011/08/05	40100.00	
PVD	2011/08/04	40300.00	
PVD	2011/08/03	40000.00	
PVD	2011/08/02	39700.00	
PVD	2011/08/01	39400.00	
PVD	2011/07/29	39300.00	
PVD	2011/07/28	39900.00	
PVD	2011/07/27	40300.00	
PVD	2011/07/26	40200.00	
PVD	2011/07/25	41500.00	
PVD	2011/07/22	41700.00	
PVD	2011/07/21	40100.00	
PVD	2011/07/20	40200.00	
PVD	2011/07/19	38700.00	
PVD	2011/07/18	39000.00	
PVD	2011/07/15	39100.00	
PVD	2011/07/14	39400.00	
PVD	2011/07/13	39700.00	
PVD	2011/07/12	40200.00	
PVD	2011/07/11	40000.00	
PVD	2011/07/08	40600.00	
PVD	2011/07/07	40600.00	
PVD	2011/07/06	40200.00	
PVD	2011/07/05	41200.00	
PVD	2011/07/04	39600.00	
PVD	2011/07/01	37800.00	
PVD	2011/06/30	39500.00	
PVD	2011/06/29	41500.00	
PVD	2011/06/28	42200.00	
PVD	2011/06/27	42500.00	
PVD	2011/06/24	43300.00	
PVD	2011/06/23	43900.00	
PVD	2011/06/22	44700.00	
PVD	2011/06/21	44700.00	
PVD	2011/06/20	44000.00	
PVD	2011/06/17	44300.00	
PVD	2011/06/16	46400.00	
PVD	2011/06/15	46300.00	
PVD	2011/06/14	46000.00	
PVD	2011/06/13	47200.00	
PVD	2011/06/10	48500.00	
PVD	2011/06/09	48800.00	
PVD	2011/06/08	48800.00	
PVD	2011/06/07	49000.00	
PVD	2011/06/06	47500.00	
PVD	2011/06/03	48500.00	
PVD	2011/06/02	51000.00	
PVD	2011/06/01	48600.00	
PVD	2011/05/31	47000.00	
PVD	2011/05/30	47000.00	
PVD	2011/05/27	47000.00	
PVD	2011/05/26	46000.00	
PVD	2011/05/25	45600.00	
PVD	2011/05/24	48000.00	
PVD	2011/05/23	49000.00	
PVD	2011/05/20	50000.00	
PVD	2011/05/19	51500.00	
PVD	2011/05/18	51500.00	
PVD	2011/05/17	50500.00	
PVD	2011/05/16	50000.00	
PVD	2011/05/13	51000.00	
PVD	2011/05/12	51000.00	
PVD	2011/05/11	51500.00	
PVD	2011/05/10	52500.00	
PVD	2011/05/09	52000.00	
PVD	2011/05/06	51500.00	
PVD	2011/05/05	52500.00	
PVD	2011/05/04	52000.00	
PVD	2011/04/29	51000.00	
PVD	2011/04/28	51000.00	
PVD	2011/04/27	51500.00	
PVD	2011/04/26	51500.00	
PVD	2011/04/25	51000.00	
PVD	2011/04/22	49500.00	
PVD	2011/04/21	51500.00	
PVD	2011/04/20	51500.00	
PVD	2011/04/19	51500.00	
PVD	2011/04/18	50500.00	
PVD	2011/04/15	53000.00	
PVD	2011/04/14	53500.00	
PVD	2011/04/13	53500.00	
PVD	2011/04/08	54000.00	
PVD	2011/04/07	52000.00	
PVD	2011/04/06	51500.00	
PVD	2011/04/05	50500.00	
PVD	2011/04/04	50500.00	
PVD	2011/04/01	50000.00	
PVD	2011/03/31	49900.00	
PVD	2011/03/30	49500.00	
PVD	2011/03/29	49500.00	
PVD	2011/03/28	49400.00	
PVD	2011/03/25	50000.00	
PVD	2011/03/24	49900.00	
PVD	2011/03/23	52500.00	
PVD	2011/03/22	52000.00	
PVD	2011/03/21	50000.00	
PVD	2011/03/18	48500.00	
PVD	2011/03/17	49400.00	
PVD	2011/03/16	49100.00	
PVD	2011/03/15	49700.00	
PVD	2011/03/14	52000.00	
PVD	2011/03/11	54500.00	
PVD	2011/03/10	55000.00	
PVD	2011/03/09	52500.00	
PVD	2011/03/08	51500.00	
PVD	2011/03/07	51000.00	
PVD	2011/03/04	49500.00	
PVD	2011/03/03	49400.00	
PVD	2011/03/02	49200.00	
PVD	2011/03/01	50500.00	
PVD	2011/02/28	48500.00	
PVD	2011/02/25	49400.00	
PVD	2011/02/24	49400.00	
PVD	2011/02/22	53000.00	
PVD	2011/02/21	54000.00	
PVD	2011/02/18	56500.00	
PVD	2011/02/17	58000.00	
PVD	2011/02/16	57500.00	
PVD	2011/02/15	58500.00	
PVD	2011/02/14	56000.00	
PVD	2011/02/11	58000.00	
PVD	2011/02/10	58500.00	
PVD	2011/02/09	59000.00	
PVD	2011/02/08	58000.00	
PVD	2011/01/28	55500.00	
PVD	2011/01/27	55000.00	
PVD	2011/01/26	54000.00	
PVD	2011/01/25	53500.00	
PVD	2011/01/24	53500.00	
PVD	2011/01/21	55000.00	
PVD	2011/01/20	55000.00	
PVD	2011/01/19	55500.00	
PVD	2011/01/18	53500.00	
PVD	2011/01/17	52500.00	
PVD	2011/01/14	52500.00	
PVD	2011/01/13	52000.00	
PVD	2011/01/12	51000.00	
PVD	2011/01/11	51000.00	
PVD	2011/01/10	51500.00	
PVD	2011/01/07	51000.00	
PVD	2011/01/06	52000.00	
PVD	2011/01/05	52500.00	
PVD	2011/01/04	52500.00	
PVD	2010/12/31	53000.00	
PVD	2010/12/30	53000.00	
PVD	2010/12/29	52500.00	
PVD	2010/12/28	52500.00	
PVD	2010/12/27	52500.00	
PVD	2010/12/24	52500.00	
PVD	2010/12/23	52500.00	
PVD	2010/12/22	52500.00	
PVD	2010/12/21	53500.00	
PVD	2010/12/20	53000.00	
PVD	2010/12/17	54000.00	
PVD	2010/12/16	52000.00	
PVD	2010/12/15	53000.00	
PVD	2010/12/14	52000.00	
PVD	2010/12/13	52500.00	
PVD	2010/12/10	51000.00	
PVD	2010/12/09	50000.00	
PVD	2010/12/08	49500.00	
PVD	2010/12/07	50000.00	
PVD	2010/12/06	51000.00	
PVD	2010/12/03	51000.00	
PVD	2010/12/02	50500.00	
PVD	2010/12/01	50500.00	
PVD	2010/11/30	50000.00	
PVD	2010/11/29	50000.00	
PVD	2010/11/26	49200.00	
PVD	2010/11/25	49200.00	
PVD	2010/11/24	50000.00	
PVD	2010/11/23	49300.00	
PVD	2010/11/22	47000.00	
PVD	2010/11/19	46300.00	
PVD	2010/11/18	46300.00	
PVD	2010/11/17	46300.00	
PVD	2010/11/16	48700.00	
PVD	2010/11/15	50000.00	
PVD	2010/11/12	51500.00	
PVD	2010/11/11	52000.00	
PVD	2010/11/10	50000.00	
PVD	2010/11/09	50000.00	
PVD	2010/11/08	51500.00	
PVD	2010/11/05	49100.00	
PVD	2010/11/04	46800.00	
PVD	2010/11/03	45500.00	
PVD	2010/11/02	45100.00	
PVD	2010/11/01	45800.00	
PVD	2010/10/29	45100.00	
PVD	2010/10/28	45000.00	
PVD	2010/10/27	45000.00	
PVD	2010/10/26	45000.00	
PVD	2010/10/25	44900.00	
PVD	2010/10/22	44500.00	
PVD	2010/10/21	44000.00	
PVD	2010/10/20	43200.00	
PVD	2010/10/19	43900.00	
PVD	2010/10/18	43900.00	
PVD	2010/10/15	43300.00	
PVD	2010/10/14	43400.00	
PVD	2010/10/13	43100.00	
PVD	2010/10/12	43000.00	
PVD	2010/10/11	43600.00	
PVD	2010/10/08	43700.00	
PVD	2010/10/07	43800.00	
PVD	2010/10/06	43800.00	
PVD	2010/10/05	43000.00	
PVD	2010/10/04	43000.00	
PVD	2010/10/01	43000.00	
PVD	2010/09/30	43400.00	
PVD	2010/09/29	43000.00	
PVD	2010/09/28	43000.00	
PVD	2010/09/27	43000.00	
PVD	2010/09/24	43100.00	
PVD	2010/09/23	43300.00	
PVD	2010/09/22	43300.00	
PVD	2010/09/21	43000.00	
PVD	2010/09/20	45000.00	
PVD	2010/09/17	44500.00	
PVD	2010/09/16	43800.00	
PVD	2010/09/15	43500.00	
PVD	2010/09/14	43000.00	
PVD	2010/09/13	43000.00	
PVD	2010/09/10	42300.00	
PVD	2010/09/09	44500.00	
PVD	2010/09/08	44100.00	
PVD	2010/09/07	43900.00	
PVD	2010/09/06	44000.00	
PVD	2010/09/01	46200.00	
PVD	2010/08/31	46200.00	
PVD	2010/08/30	44000.00	
PVD	2010/08/27	42500.00	
PVD	2010/08/26	42500.00	
PVD	2010/08/25	40500.00	
PVD	2010/08/24	40000.00	
PVD	2010/08/23	42100.00	
PVD	2010/08/20	43500.00	
PVD	2010/08/19	42200.00	
PVD	2010/08/18	42800.00	
PVD	2010/08/17	43700.00	
PVD	2010/08/16	43000.00	
PVD	2010/08/13	42400.00	
PVD	2010/08/12	41500.00	
PVD	2010/08/11	42800.00	
PVD	2010/08/10	42000.00	
PVD	2010/08/09	43700.00	
PVD	2010/08/06	43800.00	
PVD	2010/08/05	43700.00	
PVD	2010/08/04	44000.00	
PVD	2010/08/03	44900.00	
PVD	2010/08/02	45200.00	
PVD	2010/07/30	46000.00	
PVD	2010/07/29	46700.00	
PVD	2010/07/28	46500.00	
PVD	2010/07/27	46900.00	
PVD	2010/07/26	47000.00	
PVD	2010/07/23	47000.00	
PVD	2010/07/22	47000.00	
PVD	2010/07/21	47200.00	
PVD	2010/07/20	47900.00	
PVD	2010/07/19	48000.00	
PVD	2010/07/16	48200.00	
PVD	2010/07/15	48000.00	
PVD	2010/07/14	47800.00	
PVD	2010/07/13	48200.00	
PVD	2010/07/12	47500.00	
PVD	2010/07/09	47700.00	
PVD	2010/07/08	48000.00	
PVD	2010/07/07	46700.00	
PVD	2010/07/06	49000.00	
PVD	2010/07/05	49600.00	
PVD	2010/07/02	49200.00	
PVD	2010/07/01	49700.00	
PVD	2010/06/30	51000.00	
PVD	2010/06/29	49800.00	
PVD	2010/06/28	49000.00	
PVD	2010/06/25	48800.00	
PVD	2010/06/24	49600.00	
PVD	2010/06/23	49500.00	
PVD	2010/06/22	49300.00	
PVD	2010/06/21	49200.00	
PVD	2010/06/18	49900.00	
PVD	2010/06/17	49300.00	
PVD	2010/06/16	48700.00	
PVD	2010/06/15	48600.00	
PVD	2010/06/14	49000.00	
PVD	2010/06/11	49200.00	
PVD	2010/06/10	48300.00	
PVD	2010/06/09	48100.00	
PVD	2010/06/08	48700.00	
PVD	2010/06/07	47700.00	
PVD	2010/06/04	49100.00	
PVD	2010/06/03	49800.00	
PVD	2010/06/02	49900.00	
PVD	2010/06/01	50500.00	
PVD	2010/05/31	51000.00	
PVD	2010/05/28	51500.00	
PVD	2010/05/27	49700.00	
PVD	2010/05/26	49700.00	
PVD	2010/05/25	49500.00	
PVD	2010/05/24	49000.00	
PVD	2010/05/21	47100.00	
PVD	2010/05/20	49500.00	
PVD	2010/05/19	49000.00	
PVD	2010/05/18	51000.00	
PVD	2010/05/17	52500.00	
PVD	2010/05/14	54000.00	
PVD	2010/05/13	55000.00	
PVD	2010/05/12	53500.00	
PVD	2010/05/11	54000.00	
PVD	2010/05/10	54000.00	
PVD	2010/05/07	54500.00	
PVD	2010/05/06	55000.00	
PVD	2010/05/05	55500.00	
PVD	2010/05/04	56000.00	
PVD	2010/04/29	55500.00	
PVD	2010/04/28	56000.00	
PVD	2010/04/27	57000.00	
PVD	2010/04/26	58000.00	
PVD	2010/04/22	58000.00	
PVD	2010/04/21	56500.00	
PVD	2010/04/20	54000.00	
PVD	2010/04/19	55000.00	
PVD	2010/04/16	55500.00	
PVD	2010/04/15	56000.00	
PVD	2010/04/14	56500.00	
PVD	2010/04/13	56500.00	
PVD	2010/04/12	57000.00	
PVD	2010/04/09	58500.00	
PVD	2010/04/08	57500.00	
PVD	2010/04/07	57000.00	
PVD	2010/04/06	57500.00	
PVD	2010/04/05	58000.00	
PVD	2010/04/02	58000.00	
PVD	2010/04/01	58000.00	
PVD	2010/03/31	56000.00	
PVD	2010/03/30	56000.00	
PVD	2010/03/29	57500.00	
PVD	2010/03/26	58000.00	
PVD	2010/03/25	57500.00	
PVD	2010/03/24	58000.00	
PVD	2010/03/23	58000.00	
PVD	2010/03/22	59000.00	
PVD	2010/03/19	60000.00	
PVD	2010/03/18	59500.00	
PVD	2010/03/17	59000.00	
PVD	2010/03/16	59500.00	
PVD	2010/03/15	61500.00	
PVD	2010/03/12	62500.00	
PVD	2010/03/11	62500.00	
PVD	2010/03/10	63000.00	
PVD	2010/03/09	62000.00	
PVD	2010/03/08	61500.00	
PVD	2010/03/05	61000.00	
PVD	2010/03/04	60500.00	
PVD	2010/03/03	58500.00	
PVD	2010/03/02	56500.00	
PVD	2010/03/01	57000.00	
PVD	2010/02/26	56500.00	
PVD	2010/02/25	56500.00	
PVD	2010/02/24	58000.00	
PVD	2010/02/23	57500.00	
PVD	2010/02/22	59500.00	
PVD	2010/02/12	59500.00	
PVD	2010/02/11	58500.00	
PVD	2010/02/10	56000.00	
PVD	2010/02/09	54500.00	
PVD	2010/02/08	56500.00	
PVD	2010/02/05	58000.00	
PVD	2010/02/04	59500.00	
PVD	2010/02/03	59000.00	
PVD	2010/02/02	58500.00	
PVD	2010/02/01	58500.00	
PVD	2010/01/29	58000.00	
PVD	2010/01/28	57500.00	
PVD	2010/01/27	58000.00	
PVD	2010/01/26	60500.00	
PVD	2010/01/25	59000.00	
PVD	2010/01/22	59000.00	
PVD	2010/01/21	60000.00	
PVD	2010/01/20	60500.00	
PVD	2010/01/19	63500.00	
PVD	2010/01/18	60500.00	
PVD	2010/01/15	63500.00	
PVD	2010/01/14	65000.00	
PVD	2010/01/13	65000.00	
PVD	2010/01/12	64500.00	
PVD	2010/01/11	66500.00	
PVD	2010/01/08	68000.00	
PVD	2010/01/07	69000.00	
PVD	2010/01/06	69000.00	
PVD	2010/01/05	70000.00	
PVD	2010/01/04	70500.00	
PVD	2009/12/31	67500.00	
PVD	2009/12/30	68000.00	
PVD	2009/12/29	66000.00	
PVD	2009/12/28	67500.00	
PVD	2009/12/25	67500.00	
PVD	2009/12/24	67000.00	
PVD	2009/12/23	64500.00	
PVD	2009/12/22	61500.00	
PVD	2009/12/21	59000.00	
PVD	2009/12/18	56500.00	
PVD	2009/12/17	79000.00	
PVD	2009/12/16	79500.00	
PVD	2009/12/15	83500.00	
PVD	2009/12/14	83000.00	
PVD	2009/12/11	79500.00	
PVD	2009/12/10	80000.00	
PVD	2009/12/09	80500.00	
PVD	2009/12/08	84000.00	
PVD	2009/12/07	84500.00	
PVD	2009/12/04	84000.00	
PVD	2009/12/03	84000.00	
PVD	2009/12/02	85500.00	
PVD	2009/12/01	89000.00	
PVD	2009/11/30	88000.00	
PVD	2009/11/27	84000.00	
PVD	2009/11/26	80000.00	
PVD	2009/11/25	83500.00	
PVD	2009/11/24	87500.00	
PVD	2009/11/23	89000.00	
PVD	2009/11/20	93000.00	
PVD	2009/11/19	93500.00	
PVD	2009/11/18	91000.00	
PVD	2009/11/17	87500.00	
PVD	2009/11/16	84000.00	
PVD	2009/11/13	83000.00	
PVD	2009/11/12	84500.00	
PVD	2009/11/11	81000.00	
PVD	2009/11/10	79000.00	
PVD	2009/11/09	79500.00	
PVD	2009/11/06	83500.00	
PVD	2009/11/05	86000.00	
PVD	2009/11/04	85000.00	
PVD	2009/11/03	84000.00	
PVD	2009/11/02	88000.00	
PVD	2009/10/30	92500.00	
PVD	2009/10/29	92000.00	
PVD	2009/10/28	94000.00	
PVD	2009/10/27	92000.00	
PVD	2009/10/26	94000.00	
