DATES	STK_CODE	STK_SHARES	ADJCLOSE	CLOSE	DIVTR
2011/05/19	DPM	377647740	34.500000	34.500000	0.000000
2011/05/20	DPM	377647740	32.800000	32.800000	0.000000
2011/05/23	DPM	377647740	31.400000	31.400000	0.000000
2011/05/24	DPM	377647740	29.900000	29.900000	0.000000
2011/05/25	DPM	377647740	28.500000	28.500000	0.000000
2011/05/26	DPM	377647740	29.900000	29.900000	0.000000
2011/05/27	DPM	377647740	31.300000	31.300000	0.000000
2011/05/30	DPM	377647740	30.300000	30.300000	0.000000
2011/05/31	DPM	377647740	31.800000	31.800000	0.000000
2011/06/01	DPM	377647740	33.300000	33.300000	0.000000
2011/06/02	DPM	377647740	34.400000	34.400000	0.000000
2011/06/03	DPM	377647740	33.800000	33.800000	0.000000
2011/06/06	DPM	377647740	33.800000	33.800000	0.000000
2011/06/07	DPM	377647740	35.100000	35.100000	0.000000
2011/06/08	DPM	377647740	33.900000	33.900000	0.000000
2011/06/09	DPM	377647740	33.900000	33.900000	0.000000
2011/06/10	DPM	377647740	33.600000	33.600000	0.000000
2011/06/13	DPM	377647740	33.300000	33.300000	0.000000
2011/06/14	DPM	377647740	32.900000	32.900000	0.000000
2011/06/15	DPM	377647740	32.000000	32.000000	0.000000
2011/06/16	DPM	377647740	33.400000	33.400000	0.000000
2011/06/17	DPM	377647740	32.000000	32.000000	0.000000
2011/06/20	DPM	377647740	31.300000	31.300000	0.000000
2011/06/21	DPM	377647740	32.800000	32.800000	0.000000
2011/06/22	DPM	377647740	32.700000	32.700000	0.000000
2011/06/23	DPM	377647740	32.300000	32.300000	0.000000
2011/06/24	DPM	377647740	32.100000	32.100000	0.000000
2011/06/27	DPM	377647740	31.500000	31.500000	0.000000
2011/06/28	DPM	377647740	31.500000	31.500000	0.000000
2011/06/29	DPM	377647740	32.700000	32.700000	0.000000
2011/06/30	DPM	377647740	32.500000	32.500000	0.000000
2011/07/01	DPM	377647740	31.500000	31.500000	0.000000
2011/07/04	DPM	377647740	31.400000	31.400000	0.000000
2011/07/05	DPM	377647740	32.000000	32.000000	0.000000
2011/07/06	DPM	377647740	31.900000	31.900000	0.000000
2011/07/07	DPM	377647740	31.700000	31.700000	0.000000
2011/07/08	DPM	377647740	31.200000	31.200000	0.000000
2011/07/11	DPM	377647740	31.200000	31.200000	0.000000
2011/07/12	DPM	377647740	31.200000	31.200000	0.000000
2011/07/13	DPM	377647740	31.300000	31.300000	0.000000
2011/07/14	DPM	377647740	31.700000	31.700000	0.000000
2011/07/15	DPM	377647740	31.300000	31.300000	0.000000
2011/07/18	DPM	377647740	31.400000	31.400000	0.000000
2011/07/19	DPM	377647740	31.500000	31.500000	0.000000
2011/07/20	DPM	377647740	32.500000	32.500000	0.000000
2011/07/21	DPM	377647740	32.000000	32.000000	0.000000
2011/07/22	DPM	377647740	32.000000	32.000000	0.000000
2011/07/25	DPM	377647740	31.300000	31.300000	0.000000
2011/07/26	DPM	377647740	31.200000	31.200000	0.000000
2011/07/27	DPM	377647740	32.000000	32.000000	0.000000
2011/07/28	DPM	377647740	32.000000	32.000000	0.000000
2011/07/29	DPM	377647740	32.800000	32.800000	0.000000
2011/08/01	DPM	377647740	32.000000	32.000000	0.000000
2011/08/02	DPM	377647740	31.400000	31.400000	0.000000
2011/08/03	DPM	377647740	31.000000	31.000000	0.000000
2011/08/04	DPM	377647740	31.400000	31.400000	0.000000
2011/08/05	DPM	377647740	31.100000	31.100000	0.000000
2011/08/08	DPM	377647740	30.600000	30.600000	0.000000
2011/08/09	DPM	377647740	29.500000	29.500000	0.000000
2011/08/10	DPM	377647740	29.500000	29.500000	0.000000
2011/08/11	DPM	377647740	29.100000	29.100000	0.000000
2011/08/12	DPM	377647740	29.200000	29.200000	0.000000
2011/08/15	DPM	377647740	29.800000	29.800000	0.000000
2011/08/16	DPM	377647740	30.500000	30.500000	0.000000
2011/08/17	DPM	377647740	31.400000	31.400000	0.000000
2011/08/18	DPM	377647740	32.300000	32.300000	0.000000
2011/08/19	DPM	377647740	31.200000	31.200000	0.000000
2011/08/22	DPM	377647740	32.000000	32.000000	0.000000
2011/08/23	DPM	377647740	31.900000	31.900000	0.000000
2011/08/24	DPM	377647740	31.300000	31.300000	0.000000
2011/08/25	DPM	377647740	31.400000	31.400000	0.000000
2011/08/26	DPM	377647740	31.400000	31.400000	0.000000
2011/08/29	DPM	377647740	31.800000	31.800000	0.000000
2011/08/30	DPM	377647740	32.300000	32.300000	0.000000
2011/08/31	DPM	377647740	32.700000	32.700000	0.000000
2011/09/01	DPM	377647740	32.900000	32.900000	0.000000
2011/09/05	DPM	377644200	32.300000	32.300000	0.000000
2011/09/06	DPM	377644200	32.900000	32.900000	0.000000
2011/09/07	DPM	377644200	33.800000	33.800000	0.000000
2011/09/08	DPM	377644200	35.400000	35.400000	0.000000
2011/09/09	DPM	377644200	35.800000	35.800000	0.000000
2011/09/12	DPM	377644200	35.200000	35.200000	0.000000
2011/09/13	DPM	377644200	34.500000	34.500000	1000.000000
2011/09/14	DPM	377644200	33.600000	33.600000	0.000000
2011/09/15	DPM	377644200	32.700000	32.700000	0.000000
2011/09/16	DPM	377644200	31.700000	31.700000	0.000000
2011/09/19	DPM	377644200	33.200000	33.200000	0.000000
2011/09/20	DPM	377644200	33.300000	33.300000	0.000000
2011/09/21	DPM	377644200	33.200000	33.200000	0.000000
2011/09/22	DPM	377644200	33.400000	33.400000	0.000000
2011/09/23	DPM	377644200	33.000000	33.000000	0.000000
2011/09/26	DPM	377644200	32.400000	32.400000	0.000000
2011/09/27	DPM	377644200	32.500000	32.500000	0.000000
2011/09/28	DPM	377644200	32.300000	32.300000	0.000000
2011/09/29	DPM	377644200	32.000000	32.000000	0.000000
2011/09/30	DPM	377644200	32.300000	32.300000	0.000000
2011/10/03	DPM	377644200	32.000000	32.000000	0.000000
2011/10/04	DPM	377644200	32.000000	32.000000	0.000000
2011/10/05	DPM	377644200	32.300000	32.300000	0.000000
2011/10/06	DPM	377644200	32.300000	32.300000	0.000000
2011/10/07	DPM	377644200	32.200000	32.200000	0.000000
2011/10/10	DPM	377644200	32.200000	32.200000	0.000000
2011/10/11	DPM	377644200	32.300000	32.300000	0.000000
2011/10/12	DPM	377644200	32.100000	32.100000	0.000000
2011/10/13	DPM	377644200	32.300000	32.300000	0.000000
2011/10/14	DPM	377644200	33.000000	33.000000	0.000000
2011/10/17	DPM	377644200	32.300000	32.300000	0.000000
2011/10/18	DPM	377644200	32.300000	32.300000	0.000000
2011/10/19	DPM	377644200	32.000000	32.000000	0.000000
2011/10/20	DPM	377644200	32.100000	32.100000	0.000000
2011/10/21	DPM	377644200	32.200000	32.200000	0.000000
2011/10/24	DPM	377644200	32.100000	32.100000	0.000000
2011/10/25	DPM	377644200	32.000000	32.000000	0.000000
2011/10/26	DPM	377644200	32.300000	32.300000	0.000000
2011/10/27	DPM	377644200	32.100000	32.100000	0.000000
2011/10/28	DPM	377644200	32.700000	32.700000	0.000000
2011/10/31	DPM	377644200	32.100000	32.100000	0.000000
2009/11/26	PGD	33000000	44.649900	52.000000	0.000000
2009/11/27	PGD	33000000	46.796500	54.500000	0.000000
2009/11/30	PGD	33000000	48.943100	57.000000	0.000000
2009/12/01	PGD	33000000	51.089700	59.500000	0.000000
2009/12/02	PGD	33000000	53.236400	62.000000	0.000000
2009/12/03	PGD	33000000	52.807000	61.500000	0.000000
2009/12/04	PGD	33000000	51.519100	60.000000	0.000000
2009/12/07	PGD	33000000	51.519100	60.000000	0.000000
2009/12/08	PGD	33000000	48.943100	57.000000	0.000000
2009/12/09	PGD	33000000	45.508500	53.000000	2000.000000
2009/12/10	PGD	33000000	43.791200	51.000000	0.000000
2009/12/11	PGD	33000000	41.644600	48.500000	0.000000
2009/12/14	PGD	33000000	43.361900	50.500000	0.000000
2009/12/15	PGD	33000000	45.508500	53.000000	0.000000
2009/12/16	PGD	33000000	43.361900	50.500000	0.000000
2009/12/17	PGD	33000000	45.079200	52.500000	0.000000
2009/12/18	PGD	33000000	46.796500	54.500000	0.000000
2009/12/21	PGD	33000000	48.084500	56.000000	0.000000
2009/12/22	PGD	33000000	45.937800	53.500000	0.000000
2009/12/23	PGD	33000000	45.508500	53.000000	0.000000
2009/12/24	PGD	33000000	46.367200	54.000000	0.000000
2009/12/25	PGD	33000000	48.513800	56.500000	0.000000
2009/12/28	PGD	33000000	46.796500	54.500000	0.000000
2009/12/29	PGD	33000000	45.937800	53.500000	0.000000
2009/12/30	PGD	33000000	48.084500	56.000000	0.000000
2009/12/31	PGD	33000000	46.796500	54.500000	0.000000
2010/01/04	PGD	33000000	48.943100	57.000000	0.000000
2010/01/05	PGD	33000000	51.089700	59.500000	0.000000
2010/01/06	PGD	33000000	52.807000	61.500000	0.000000
2010/01/07	PGD	33000000	51.519100	60.000000	0.000000
2010/01/08	PGD	33000000	48.943100	57.000000	0.000000
2010/01/11	PGD	33000000	48.513800	56.500000	0.000000
2010/01/12	PGD	33000000	46.796500	54.500000	0.000000
2010/01/13	PGD	33000000	47.225800	55.000000	0.000000
2010/01/14	PGD	33000000	47.225800	55.000000	0.000000
2010/01/15	PGD	33000000	46.367200	54.000000	0.000000
2010/01/18	PGD	33000000	45.079200	52.500000	0.000000
2010/01/19	PGD	33000000	45.079200	52.500000	0.000000
2010/01/20	PGD	33000000	43.791200	51.000000	0.000000
2010/01/21	PGD	33000000	43.361900	50.500000	0.000000
2010/01/22	PGD	33000000	43.361900	50.500000	0.000000
2010/01/25	PGD	33000000	44.220500	51.500000	0.000000
2010/01/26	PGD	33000000	46.367200	54.000000	0.000000
2010/01/27	PGD	33000000	44.649900	52.000000	0.000000
2010/01/28	PGD	33000000	43.361900	50.500000	0.000000
2010/01/29	PGD	33000000	43.361900	50.500000	0.000000
2010/02/01	PGD	33000000	43.791200	51.000000	0.000000
2010/02/02	PGD	33000000	43.791200	51.000000	0.000000
2010/02/03	PGD	33000000	44.649900	52.000000	0.000000
2010/02/04	PGD	33000000	45.508500	53.000000	0.000000
2010/02/05	PGD	33000000	45.079200	52.500000	0.000000
2010/02/08	PGD	33000000	44.649900	52.000000	0.000000
2010/02/09	PGD	33000000	43.791200	51.000000	0.000000
2010/02/10	PGD	33000000	44.220500	51.500000	0.000000
2010/02/11	PGD	33000000	45.079200	52.500000	0.000000
2010/02/12	PGD	33000000	45.508500	53.000000	0.000000
2010/02/22	PGD	33000000	44.649900	52.000000	0.000000
2010/02/23	PGD	33000000	43.791200	51.000000	0.000000
2010/02/24	PGD	33000000	43.791200	51.000000	0.000000
2010/02/25	PGD	33000000	44.220500	51.500000	0.000000
2010/02/26	PGD	33000000	44.649900	52.000000	0.000000
2010/03/01	PGD	33000000	44.220500	51.500000	0.000000
2010/03/02	PGD	33000000	43.791200	51.000000	0.000000
2010/03/03	PGD	33000000	45.508500	53.000000	0.000000
2010/03/04	PGD	33000000	46.796500	54.500000	0.000000
2010/03/05	PGD	33000000	47.225800	55.000000	0.000000
2010/03/08	PGD	33000000	48.513800	56.500000	0.000000
2010/03/09	PGD	33000000	48.513800	56.500000	0.000000
2010/03/10	PGD	33000000	48.084500	56.000000	0.000000
2010/03/11	PGD	33000000	47.655100	55.500000	0.000000
2010/03/12	PGD	33000000	48.084500	56.000000	0.000000
2010/03/15	PGD	33000000	48.513800	56.500000	0.000000
2010/03/16	PGD	33000000	46.796500	54.500000	0.000000
2010/03/17	PGD	33000000	46.796500	54.500000	0.000000
2010/03/18	PGD	33000000	48.943100	57.000000	0.000000
2010/03/19	PGD	33000000	48.084500	56.000000	0.000000
2010/03/22	PGD	33000000	47.655100	55.500000	0.000000
2010/03/23	PGD	33000000	46.796500	54.500000	0.000000
2010/03/24	PGD	33000000	47.225800	55.000000	0.000000
2010/03/25	PGD	33000000	46.367200	54.000000	0.000000
2010/03/26	PGD	33000000	45.508500	53.000000	0.000000
2010/03/29	PGD	33000000	45.937800	53.500000	0.000000
2010/03/30	PGD	33000000	43.791200	51.000000	0.000000
2010/03/31	PGD	33000000	41.644600	48.500000	0.000000
2010/04/01	PGD	33000000	42.073900	49.000000	0.000000
2010/04/02	PGD	33000000	41.902200	48.800000	0.000000
2010/04/05	PGD	33000000	41.730400	48.600000	0.000000
2010/04/06	PGD	33000000	42.073900	49.000000	0.000000
2010/04/07	PGD	33000000	42.331500	49.300000	0.000000
2010/04/08	PGD	33000000	44.220500	51.500000	0.000000
2010/04/09	PGD	33000000	43.361900	50.500000	0.000000
2010/04/12	PGD	33000000	42.503200	49.500000	0.000000
2010/04/13	PGD	33000000	42.073900	49.000000	1500.000000
2010/04/14	PGD	33000000	41.301100	48.100000	0.000000
2010/04/15	PGD	33000000	41.043500	47.800000	0.000000
2010/04/16	PGD	33000000	41.387000	48.200000	0.000000
2010/04/19	PGD	33000000	41.301100	48.100000	0.000000
2010/04/20	PGD	33000000	43.361900	50.500000	0.000000
2010/04/21	PGD	33000000	43.361900	50.500000	0.000000
2010/04/22	PGD	33000000	42.073900	49.000000	0.000000
2010/04/26	PGD	33000000	41.730400	48.600000	0.000000
2010/04/27	PGD	33000000	41.988000	48.900000	0.000000
2010/04/28	PGD	33000000	42.073900	49.000000	0.000000
2010/04/29	PGD	33000000	41.902200	48.800000	0.000000
2010/05/04	PGD	33000000	41.730400	48.600000	0.000000
2010/05/05	PGD	33000000	41.215200	48.000000	0.000000
2010/05/06	PGD	33000000	41.215200	48.000000	0.000000
2010/05/07	PGD	33000000	40.528300	47.200000	0.000000
2010/05/10	PGD	33000000	39.497900	46.000000	0.000000
2010/05/11	PGD	33000000	39.154500	45.600000	0.000000
2010/05/12	PGD	33000000	37.265500	43.400000	0.000000
2010/05/13	PGD	33000000	37.523000	43.700000	0.000000
2010/05/14	PGD	33000000	37.608900	43.800000	0.000000
2010/05/17	PGD	33000000	36.492700	42.500000	0.000000
2010/05/18	PGD	33000000	36.235100	42.200000	0.000000
2010/05/19	PGD	33000000	34.431900	40.100000	0.000000
2010/05/20	PGD	33000000	34.431900	40.100000	0.000000
2010/05/21	PGD	33000000	32.714600	38.100000	0.000000
2010/05/24	PGD	33000000	31.856000	37.100000	0.000000
2010/05/25	PGD	33000000	31.770100	37.000000	0.000000
2010/05/26	PGD	33000000	33.315700	38.800000	0.000000
2010/05/27	PGD	33000000	34.775400	40.500000	0.000000
2010/05/28	PGD	33000000	36.492700	42.500000	0.000000
2010/05/31	PGD	33000000	35.204700	41.000000	0.000000
2010/06/01	PGD	33000000	35.290600	41.100000	0.000000
2010/06/02	PGD	33000000	35.290600	41.100000	0.000000
2010/06/03	PGD	33000000	35.204700	41.000000	0.000000
2010/06/04	PGD	33000000	34.861200	40.600000	0.000000
2010/06/07	PGD	33000000	33.143900	38.600000	0.000000
2010/06/08	PGD	33000000	32.800500	38.200000	0.000000
2010/06/09	PGD	33000000	32.628700	38.000000	0.000000
2010/06/10	PGD	33000000	32.972200	38.400000	0.000000
2010/06/11	PGD	33000000	33.058100	38.500000	0.000000
2010/06/14	PGD	33000000	33.143900	38.600000	0.000000
2010/06/15	PGD	33000000	32.714600	38.100000	0.000000
2010/06/16	PGD	33000000	33.229800	38.700000	0.000000
2010/06/17	PGD	33000000	34.603600	40.300000	0.000000
2010/06/18	PGD	33000000	34.088400	39.700000	0.000000
2010/06/21	PGD	33000000	34.088400	39.700000	0.000000
2010/06/22	PGD	33000000	33.315700	38.800000	0.000000
2010/06/23	PGD	33000000	33.058100	38.500000	0.000000
2010/06/24	PGD	33000000	33.143900	38.600000	0.000000
2010/06/25	PGD	33000000	32.886300	38.300000	0.000000
2010/06/28	PGD	33000000	32.628700	38.000000	0.000000
2010/06/29	PGD	33000000	32.800500	38.200000	0.000000
2010/06/30	PGD	33000000	32.457000	37.800000	0.000000
2010/07/01	PGD	33000000	33.487400	39.000000	0.000000
2010/07/02	PGD	33000000	33.229800	38.700000	0.000000
2010/07/05	PGD	33000000	33.143900	38.600000	0.000000
2010/07/06	PGD	33000000	32.628700	38.000000	0.000000
2010/07/07	PGD	33000000	32.457000	37.800000	0.000000
2010/07/08	PGD	33000000	32.457000	37.800000	0.000000
2010/07/09	PGD	33000000	32.457000	37.800000	0.000000
2010/07/12	PGD	33000000	32.542900	37.900000	0.000000
2010/07/13	PGD	33000000	33.058100	38.500000	0.000000
2010/07/14	PGD	33000000	32.972200	38.400000	0.000000
2010/07/15	PGD	33000000	33.143900	38.600000	0.000000
2010/07/16	PGD	33000000	34.346000	40.000000	0.000000
2010/07/19	PGD	33000000	36.063300	42.000000	0.000000
2010/07/20	PGD	33000000	36.063300	42.000000	0.000000
2010/07/21	PGD	33000000	34.431900	40.100000	0.000000
2010/07/22	PGD	33000000	33.916700	39.500000	0.000000
2010/07/23	PGD	33000000	33.745000	39.300000	0.000000
2010/07/26	PGD	33000000	33.315700	38.800000	0.000000
2010/07/27	PGD	33000000	33.745000	39.300000	0.000000
2010/07/28	PGD	33000000	33.401500	38.900000	0.000000
2010/07/29	PGD	33000000	33.916700	39.500000	0.000000
2010/07/30	PGD	33000000	34.346000	40.000000	0.000000
2010/08/02	PGD	33000000	33.830800	39.400000	0.000000
2010/08/03	PGD	33000000	33.745000	39.300000	0.000000
2010/08/04	PGD	33000000	33.487400	39.000000	0.000000
2010/08/05	PGD	33000000	33.487400	39.000000	0.000000
2010/08/06	PGD	33000000	33.229800	38.700000	0.000000
2010/08/09	PGD	33000000	31.856000	37.100000	0.000000
2010/08/10	PGD	33000000	31.684200	36.900000	0.000000
2010/08/11	PGD	33000000	31.598400	36.800000	0.000000
2010/08/12	PGD	33000000	30.052800	35.000000	0.000000
2010/08/13	PGD	33000000	30.911400	36.000000	0.000000
2010/08/16	PGD	33000000	31.856000	37.100000	0.000000
2010/08/17	PGD	33000000	30.739700	35.800000	0.000000
2010/08/18	PGD	33000000	29.451700	34.300000	0.000000
2010/08/19	PGD	33000000	29.365900	34.200000	0.000000
2010/08/20	PGD	33000000	29.451700	34.300000	0.000000
2010/08/23	PGD	33000000	29.108300	33.900000	0.000000
2010/08/24	PGD	33000000	27.734400	32.300000	0.000000
2010/08/25	PGD	33000000	26.360600	30.700000	0.000000
2010/08/26	PGD	33000000	26.618200	31.000000	0.000000
2010/08/27	PGD	33000000	26.618200	31.000000	0.000000
2010/08/30	PGD	33000000	27.906200	32.500000	0.000000
2010/08/31	PGD	33000000	29.280000	34.100000	0.000000
2010/09/01	PGD	41250000	29.400000	29.400000	1500.000000
2010/09/06	PGD	41250000	30.800000	30.800000	0.000000
2010/09/07	PGD	41250000	30.700000	30.700000	0.000000
2010/09/08	PGD	41250000	30.000000	30.000000	0.000000
2010/09/09	PGD	41250000	30.800000	30.800000	0.000000
2010/09/10	PGD	41250000	29.500000	29.500000	0.000000
2010/09/13	PGD	41250000	29.500000	29.500000	0.000000
2010/09/14	PGD	41250000	30.500000	30.500000	0.000000
2010/09/15	PGD	41250000	30.000000	30.000000	0.000000
2010/09/16	PGD	41250000	30.100000	30.100000	0.000000
2010/09/17	PGD	41250000	31.000000	31.000000	0.000000
2010/09/20	PGD	41250000	31.000000	31.000000	0.000000
2010/09/21	PGD	41250000	31.000000	31.000000	0.000000
2010/09/22	PGD	41250000	31.000000	31.000000	0.000000
2010/09/23	PGD	41250000	30.300000	30.300000	0.000000
2010/09/24	PGD	41250000	30.800000	30.800000	0.000000
2010/09/27	PGD	41250000	30.700000	30.700000	0.000000
2010/09/28	PGD	41250000	30.700000	30.700000	0.000000
2010/09/29	PGD	41250000	30.800000	30.800000	0.000000
2010/09/30	PGD	41250000	30.800000	30.800000	0.000000
2010/10/01	PGD	41250000	30.400000	30.400000	0.000000
2010/10/04	PGD	41250000	30.000000	30.000000	0.000000
2010/10/05	PGD	41250000	29.700000	29.700000	0.000000
2010/10/06	PGD	41250000	30.700000	30.700000	0.000000
2010/10/07	PGD	41250000	30.100000	30.100000	0.000000
2010/10/08	PGD	41250000	29.600000	29.600000	0.000000
2010/10/11	PGD	41250000	29.600000	29.600000	0.000000
2010/10/12	PGD	41250000	29.600000	29.600000	0.000000
2010/10/13	PGD	41250000	29.500000	29.500000	0.000000
2010/10/14	PGD	41250000	29.900000	29.900000	0.000000
2010/10/15	PGD	41250000	29.600000	29.600000	0.000000
2010/10/18	PGD	41250000	29.600000	29.600000	0.000000
2010/10/19	PGD	41250000	29.500000	29.500000	0.000000
2010/10/20	PGD	41250000	29.000000	29.000000	0.000000
2010/10/21	PGD	41250000	29.700000	29.700000	0.000000
2010/10/22	PGD	41250000	29.700000	29.700000	0.000000
2010/10/25	PGD	41250000	29.900000	29.900000	0.000000
2010/10/26	PGD	41250000	30.200000	30.200000	0.000000
2010/10/27	PGD	41250000	30.000000	30.000000	0.000000
2010/10/28	PGD	41250000	29.500000	29.500000	0.000000
2010/10/29	PGD	41250000	30.600000	30.600000	0.000000
2010/11/01	PGD	41250000	31.000000	31.000000	0.000000
2010/11/02	PGD	41250000	31.100000	31.100000	0.000000
2010/11/03	PGD	41250000	31.500000	31.500000	0.000000
2010/11/04	PGD	41250000	32.500000	32.500000	0.000000
2010/11/05	PGD	41250000	34.100000	34.100000	0.000000
2010/11/08	PGD	41250000	34.800000	34.800000	0.000000
2010/11/09	PGD	41250000	33.400000	33.400000	0.000000
2010/11/10	PGD	41250000	33.100000	33.100000	0.000000
2010/11/11	PGD	41250000	32.300000	32.300000	0.000000
2010/11/12	PGD	41250000	30.900000	30.900000	0.000000
2010/11/15	PGD	41250000	30.900000	30.900000	0.000000
2010/11/16	PGD	41250000	30.400000	30.400000	0.000000
2010/11/17	PGD	41250000	31.000000	31.000000	0.000000
2010/11/18	PGD	41250000	32.000000	32.000000	0.000000
2010/11/19	PGD	41250000	31.500000	31.500000	0.000000
2010/11/22	PGD	41250000	31.000000	31.000000	0.000000
2010/11/23	PGD	41250000	31.000000	31.000000	0.000000
2010/11/24	PGD	41250000	31.700000	31.700000	0.000000
2010/11/25	PGD	41250000	32.900000	32.900000	0.000000
2010/11/26	PGD	41250000	32.900000	32.900000	0.000000
2010/11/29	PGD	41250000	32.600000	32.600000	0.000000
2010/11/30	PGD	41250000	32.900000	32.900000	0.000000
2010/12/01	PGD	41250000	32.500000	32.500000	0.000000
2010/12/02	PGD	41250000	33.500000	33.500000	0.000000
2010/12/03	PGD	41250000	35.000000	35.000000	0.000000
2010/12/06	PGD	41250000	34.100000	34.100000	0.000000
2010/12/07	PGD	41250000	33.600000	33.600000	0.000000
2010/12/08	PGD	41250000	32.700000	32.700000	0.000000
2010/12/09	PGD	41250000	33.000000	33.000000	0.000000
2010/12/10	PGD	41250000	34.600000	34.600000	0.000000
2010/12/13	PGD	41250000	36.300000	36.300000	0.000000
2010/12/14	PGD	41250000	37.100000	37.100000	0.000000
2010/12/15	PGD	41250000	36.500000	36.500000	0.000000
2010/12/16	PGD	41250000	34.700000	34.700000	0.000000
2010/12/17	PGD	41250000	35.500000	35.500000	0.000000
2010/12/20	PGD	41250000	35.400000	35.400000	0.000000
2010/12/21	PGD	41250000	35.000000	35.000000	0.000000
2010/12/22	PGD	41250000	35.200000	35.200000	0.000000
2010/12/23	PGD	41250000	35.000000	35.000000	0.000000
2010/12/24	PGD	42862230	34.000000	34.000000	0.000000
2010/12/27	PGD	42862230	34.200000	34.200000	0.000000
2010/12/28	PGD	42862230	35.000000	35.000000	0.000000
2010/12/29	PGD	42862230	35.000000	35.000000	0.000000
2010/12/30	PGD	42862230	35.000000	35.000000	0.000000
2010/12/31	PGD	42862230	36.000000	36.000000	0.000000
2011/01/04	PGD	42862230	36.000000	36.000000	0.000000
2011/01/05	PGD	42862230	35.300000	35.300000	0.000000
2011/01/06	PGD	42862230	36.000000	36.000000	0.000000
2011/01/07	PGD	42862230	36.000000	36.000000	0.000000
2011/01/10	PGD	42862230	36.100000	36.100000	0.000000
2011/01/11	PGD	42862230	36.000000	36.000000	0.000000
2011/01/12	PGD	42862230	36.000000	36.000000	0.000000
2011/01/13	PGD	42862230	36.700000	36.700000	0.000000
2011/01/14	PGD	42862230	38.500000	38.500000	0.000000
2011/01/17	PGD	42862230	40.400000	40.400000	0.000000
2011/01/18	PGD	42862230	41.400000	41.400000	0.000000
2011/01/19	PGD	42862230	39.800000	39.800000	0.000000
2011/01/20	PGD	42862230	40.500000	40.500000	0.000000
2011/01/21	PGD	42862230	40.700000	40.700000	0.000000
2011/01/24	PGD	42862230	39.500000	39.500000	0.000000
2011/01/25	PGD	42862230	38.000000	38.000000	0.000000
2011/01/26	PGD	42862230	39.000000	39.000000	0.000000
2011/01/27	PGD	42862230	39.000000	39.000000	0.000000
2011/01/28	PGD	42862230	39.100000	39.100000	0.000000
2011/02/08	PGD	42862230	39.300000	39.300000	0.000000
2011/02/09	PGD	42862230	39.000000	39.000000	0.000000
2011/02/10	PGD	42862230	38.500000	38.500000	0.000000
2011/02/11	PGD	42862230	38.500000	38.500000	0.000000
2011/02/14	PGD	42862230	37.000000	37.000000	0.000000
2011/02/15	PGD	42862230	37.600000	37.600000	0.000000
2011/02/16	PGD	42862230	37.400000	37.400000	0.000000
2011/02/17	PGD	42862230	37.100000	37.100000	0.000000
2011/02/18	PGD	42862230	36.600000	36.600000	0.000000
2011/02/21	PGD	42862230	35.600000	35.600000	0.000000
2011/02/22	PGD	42862230	36.000000	36.000000	0.000000
2011/02/23	PGD	42862230	36.100000	36.100000	0.000000
2011/02/24	PGD	42862230	36.000000	36.000000	0.000000
2011/02/25	PGD	42862230	36.000000	36.000000	0.000000
2011/02/28	PGD	42862230	36.000000	36.000000	0.000000
2011/03/01	PGD	42862230	35.700000	35.700000	0.000000
2011/03/02	PGD	42862230	34.000000	34.000000	0.000000
2011/03/03	PGD	42862230	34.000000	34.000000	0.000000
2011/03/04	PGD	42862230	34.100000	34.100000	0.000000
2011/03/07	PGD	42862230	35.000000	35.000000	0.000000
2011/03/08	PGD	42862230	36.200000	36.200000	0.000000
2011/03/09	PGD	42862230	36.400000	36.400000	0.000000
2011/03/10	PGD	42862230	36.400000	36.400000	0.000000
2011/03/11	PGD	42862230	37.000000	37.000000	0.000000
2011/03/14	PGD	42862230	37.000000	37.000000	0.000000
2011/03/15	PGD	42862230	37.000000	37.000000	0.000000
2011/03/16	PGD	42862230	36.500000	36.500000	0.000000
2011/03/17	PGD	42862230	36.500000	36.500000	0.000000
2011/03/18	PGD	42862230	37.100000	37.100000	0.000000
2011/03/21	PGD	42862230	37.000000	37.000000	0.000000
2011/03/22	PGD	42862230	37.000000	37.000000	0.000000
2011/03/23	PGD	42862230	37.000000	37.000000	0.000000
2011/03/24	PGD	42862230	36.300000	36.300000	1500.000000
2011/03/25	PGD	42862230	36.300000	36.300000	0.000000
2011/03/28	PGD	42862230	38.100000	38.100000	0.000000
2011/03/29	PGD	42862230	36.200000	36.200000	0.000000
2011/03/30	PGD	42862230	34.500000	34.500000	0.000000
2011/03/31	PGD	42862230	36.100000	36.100000	0.000000
2011/04/01	PGD	42862230	35.000000	35.000000	0.000000
2011/04/04	PGD	42862230	34.500000	34.500000	0.000000
2011/04/05	PGD	42862230	36.000000	36.000000	0.000000
2011/04/06	PGD	42862230	37.200000	37.200000	0.000000
2011/04/07	PGD	42862230	37.000000	37.000000	0.000000
2011/04/08	PGD	42900000	37.400000	37.400000	0.000000
2011/04/13	PGD	42900000	37.200000	37.200000	0.000000
2011/04/14	PGD	42900000	37.100000	37.100000	0.000000
2011/04/15	PGD	42900000	37.000000	37.000000	0.000000
2011/04/18	PGD	42900000	36.800000	36.800000	0.000000
2011/04/19	PGD	42900000	36.600000	36.600000	0.000000
2011/04/20	PGD	42900000	35.400000	35.400000	0.000000
2011/04/21	PGD	42900000	36.500000	36.500000	0.000000
2011/04/22	PGD	42900000	36.600000	36.600000	0.000000
2011/04/25	PGD	42900000	37.600000	37.600000	0.000000
