tables	DBF	fields	field_dbf	headers	widths	aligns	formats	decimals	orders	edittype	editoption	field_len	example	page
IDX_REF	IDX_REF	idx_sg	IDX_SG	IDXSG	200	L	C	0	41	text		10	BLCH	sysformat
IDX_SPECS	IDX_SPECS	id	ID	ID	50	R	N	0	0	text		10	19990	sysformat
IDX_SPECS	IDX_SPECS	records	RECORDS	RECORD	50	R	N	0	0	text		10	10	sysformat
IDX_SPECS	IDX_SPECS	dates	DATES	DATE	200	C	C	0	1	text		8	12-Sep	sysformat
IDX_SPECS	IDX_SPECS	idx_code	IDX_CODE	CODE	200	L	C	0	2	text		255	PVN10PRVND	sysformat
IDX_SPECS	IDX_SPECS	idx_name	IDX_NAME	NAME	520	LB	C	0	3	text		255	PVN 10	sysformat
IDX_SPECS	IDX_SPECS	idx_mother	IDX_MOTHER	MOTHER	180	L	C	0	4	text		255	PVN10PRVND	sysformat
IDX_SPECS	IDX_SPECS	idx_curr	IDX_CURR	CURR	100	C	C	0	10	text		255	VND	sysformat
IDX_SPECS	IDX_SPECS	idx_base	IDX_BASE	BASE	100	R	N	0	11	text		NULL	1000	sysformat
IDX_SPECS	IDX_SPECS	idx_bbs	IDX_BBS	BBS	200	L	C	0	12	text		255	Blue Chips	sysformat
IDX_SPECS	IDX_SPECS	idx_divisor	IDX_DIVISOR	DIVISOR	350	R	N	2	13	text			3.00E+13	sysformat
IDX_SPECS	IDX_SPECS	idx_mcap	IDX_MCAP	MARKET CAP	350	R	N	2	14	text			3.23E+13	sysformat
IDX_SPECS	IDX_SPECS	idx_dcap	IDX_DCAP	DCAP	350	R	N	0	15	text		0	0	sysformat
IDX_SPECS	IDX_SPECS	idx_plast	IDX_PLAST	PLAST	200	R	N	2	16	text		NULL	970.28	sysformat
IDX_SPECS	IDX_SPECS	idx_last	IDX_LAST	LAST	200	R	N	2	17	text		0	1076.66	sysformat
IDX_SPECS	IDX_SPECS	idx_pclose	IDX_PCLOSE	PCLOSE	200	R	N	2	18	text			NULL	sysformat
IDX_SPECS	IDX_SPECS	idx_var	IDX_VAR	VAR	150	R	N	2	19	text		255	NULL	sysformat
IDX_SPECS	IDX_SPECS	idx_divisor_nxt	IDX_DIVISOR_NXT	DIVISOR NEXT	50	R	N	0	20	text		0	0	sysformat
IDX_SPECS	IDX_SPECS	idx_conv	IDX_CONV	CONV	200	R	N	0	22	text		255	21890	sysformat
IDX_SPECS	IDX_SPECS	idx_mcap_nxt	IDX_MCAP_NXT	MCAP NEXT	50	R	N	0	25	text		0	0	sysformat
IDX_SPECS	IDX_SPECS	publications	PUBLICATIONS	PUBLICATIONS	50	R	N	0	27	text		6	0	sysformat
IDX_SPECS	IDX_SPECS	to_adjust	TO_ADJUST	TOADJUST	50	R	N	0	28	text		6	0	sysformat
IDX_SPECS	IDX_SPECS	calculs	CALCULS	CALCULS	50	R	N	0	28	text		6	1	sysformat
IDX_SPECS	IDX_SPECS	times	TIMES	TIME	120	C	C	0	29	text		8	0	sysformat
IDX_SPECS	IDX_SPECS	idx_type	IDX_TYPE	TYPE	80	C	C	0	29	text		255	P	sysformat
IDX_SPECS	IDX_SPECS	nxt_dates	NXT_DATES	NEXT DATE	100	L	C	0	18	text		8	NULL	sysformat
MAR_REF	MAR_REF	id	ID	ID	50	R	N	0	0	text		11	1	sysformat
MAR_REF	MAR_REF	mar_code	MAR_CODE	CODE	200	L	C	0	2	text		255	HNX	sysformat
MAR_REF	MAR_REF	mar_name	MAR_NAME	NAME	200	L	C	0	3	text		255	Hanoi Stock Exchange	sysformat
MAR_REF	MAR_REF	mar_name_vn	MAR_NAME_VN	NAME (VN)	200	L	C	0	4	text		255	sàn giao dịch Chứng Khoán Hà Nội	sysformat
SEC_REF	SEC_REF	id	ID	ID	50	R	N	0	0	text		11	1	sysformat
SEC_REF	SEC_REF	sec_name_vn	SEC_NAME_VN	NAME (VN)	300	L	C	0	1	text		255	PV VẬT LIỆU CƠ BẢN	sysformat
SEC_REF	SEC_REF	sec_code	SEC_CODE	CODE	255	L	C	0	2	text		255	PVNBM	sysformat
SEC_REF	SEC_REF	sec_name	SEC_NAME	SECTOR	300	L	C	0	3	text		255	PVN Basic Materials	sysformat
SEC_REF	SEC_REF	uni_code	UNI_CODE	UNICODE	100	L	C	0	4	text		255	14	sysformat
STK_DIV	STK_DIV	id	ID	ID	50	R	N	0	0	text		11	1	sysformat
STK_DIV	STK_DIV	stk_code	STK_CODE	CODE	150	L	C	0	2	text		255	PVE	sysformat
STK_DIV	STK_DIV	stk_name	STK_NAME	NAME	400	L	C	0	3	text		255	PVN Investment Consultancy & Engineering	sysformat
STK_DIV	STK_DIV	stk_divnet	STK_DIVNET	DIVNET	50	R	N	0	4	text		1		sysformat
STK_DIV	STK_DIV	stk_divgross	STK_DIVGROSS	DIVGROSS	50	R	N	0	5	text		1.5		sysformat
STK_DIV	STK_DIV	exdate	EXDATE	EXDATE	100	C	C	0	6	text		8	40438	sysformat
STK_PRICES	STK_PRICES	id	ID	ID	50	R	N	0	0	text		9	1	sysformat
STK_PRICES	STK_PRICES	stk_code	STK_CODE	CODE	50	L	C	0	2	text		50	DPM	sysformat
STK_PRICES	STK_PRICES	stk_name	STK_NAME	NAME	300	L	C	0	3	text		50		sysformat
STK_PRICES	STK_PRICES	stk_market	STK_MARKET	MARKET	100	L	C	0	4	text		255	NULL	sysformat
STK_PRICES	STK_PRICES	stk_sector	STK_SECTOR	SECTOR	100	L	C	0	5	text		255	NULL	sysformat
STK_PRICES	STK_PRICES	stk_rlast	STK_RLAST	RLAST	100	R	N	0	6	text		30.8		sysformat
STK_PRICES	STK_PRICES	stk_last	STK_LAST	LAST	100	R	N	0	7	text		30		sysformat
STK_PRICES	STK_PRICES	stk_open	STK_OPEN	OPEN	100	R	N	0	8	text		0		sysformat
STK_PRICES	STK_PRICES	stk_high	STK_HIGH	HIGH	100	R	N	0	9	text		0		sysformat
STK_PRICES	STK_PRICES	stk_low	STK_LOW	LOW	100	R	N	0	10	text		0		sysformat
STK_PRICES	STK_PRICES	stk_price	STK_PRICE	PRICE	100	R	N	0	11	text		30		sysformat
STK_PRICES	STK_PRICES	stk_curr	STK_CURR	CURR	50	L	C	0	12	text		10		sysformat
STK_PRICES	STK_PRICES	stk_mult	STK_MULT	MULT	100	R	N	0	13	text		0		sysformat
STK_PRICES	STK_PRICES	dates	DATES	DATES	100	C	C	0	14	text		8	40438	sysformat
STK_PRICES	STK_PRICES	times	TIMES	TIMES	50	C	C	0	15	text		8	0	sysformat
STK_REF	STK_REF	id	ID	ID	50	R	N	0	0	text		11		sysformat
STK_REF	STK_REF	stk_name	STK_NAME	NAME	50	L	C	0	0	text		255		sysformat
STK_REF	STK_REF	stk_name_vn	STK_NAME_VN	NAMEVN	255	L	C	0	0	text		255		sysformat
STK_REF	STK_REF	stk_name_sn_vn	STK_NAME_SN_VN	NAMESNVN	255	L	C	0	0	text		255		sysformat
STK_REF	STK_REF	ric_code	RIC_CODE	RICCODE	255	L	C	0	0	text		255		sysformat
STK_REF	STK_REF	bl_code	BL_CODE	BLCODE	255	L	C	0	0	text		255		sysformat
STK_REF	STK_REF	pvnsample	PVNSAMPLE	PVNSAMPLE	50	R	N	0	0	text		6		sysformat
STK_REF	STK_REF	ipo	IPO	IPO	100	C	C	0	3	text		8		sysformat
STK_REF	STK_REF	stk_code	STK_CODE	CODE	100	L	C	0	4	text		255		sysformat
